日付,証明番号,ゲーム,カード番号,キャラ名,セット,仕入値,出品数,全体中央値,TOP中央値,目標価格,損益分岐,乖離率,判定,出品価格
2026-05-31,143815490,Pokemon,227,Mega Diancie Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8700,38,100.00,100.00,129.98,90.41,30%,適正,129.98
2026-05-31,146282830,One Piece CCG,018,Tashigi,Extra Booster -One Piece Heroines Edition-,15000,14,193.76,249.90,198.98,143.64,3%,適正,198.98
2026-05-31,142643222,Pokemon,197,Ethan's Magcargo Art,POKEMON JAPANESE M2A-MEGA DREAM EX,8800,10,60.00,55.00,130.98,91.25,118%,薄商い,130.98
2026-05-31,146303989,Pokemon,121,Iris's Fighting Spirit Super,POKEMON JAPANESE SV9-BATTLE PARTNERS,15500,16,77.60,77.60,204.98,147.87,164%,⚠️乖離大,204.98
2026-05-31,146282842,One Piece CCG,118,Silvers Rayleigh,Two Legends,18000,73,889.80,999.00,233.98,168.99,-74%,市場高,233.98
2026-06-01,145786067,Pokemon,091,Bloodmoon Ursaluna Ex,POKEMON JAPANESE SV5A-CRIMSON HAZE,18000,9,96.12,104.99,233.98,169.04,143%,薄商い,233.98
2026-06-01,146282833,One Piece CCG,053,Nami,Extra Booster -One Piece Heroines Edition-,28000,32,1305.00,1450.00,339.98,253.56,-74%,市場高,339.98
2026-06-01,146441087,Pokemon,210,N's Zekrom Art,POKEMON JAPANESE M2A-MEGA DREAM EX,10000,105,99.99,99.99,140.98,101.42,41%,適正,140.98
2026-06-01,147130990,One Piece CCG,120,Sabo,Carrying On His Will,26000,121,220.49,220.49,316.98,236.46,44%,⚠️乖離大,316.98
2026-06-01,142643218,Pokemon,202,Misdreavus Art,POKEMON JAPANESE M2A-MEGA DREAM EX,8400,20,59.99,53.81,125.98,87.83,110%,⚠️乖離大,125.98
2026-06-01,142643218,Pokemon,202,Misdreavus Art,POKEMON JAPANESE M2A-MEGA DREAM EX,8400,20,59.99,53.81,125.98,87.83,110%,⚠️乖離大,125.98
2026-06-01,146303999,Pokemon,219,Canari Super,POKEMON JAPANESE M2A-MEGA DREAM EX,22500,22,125.00,125.00,280.98,206.90,125%,⚠️乖離大,280.98
2026-06-01,145786082,Pokemon,130,Terapagos Ex,POKEMON JAPANESE SV7-STELLAR MIRACLE,12000,59,106.29,106.29,164.98,118.23,55%,⚠️乖離大,164.98
2026-06-01,146280441,Pokemon,077,Baxcalibur Art,POKEMON JAPANESE SV2P-SNOW HAZARD,12000,17,74.99,94.19,164.98,118.23,120%,⚠️乖離大,164.98
2026-06-01,146617214,One Piece CCG,002,Marco Weekly Shonen Jump-#8,Promo Cards,21500,14,84.99,84.99,269.98,198.47,218%,⚠️乖離大,269.98
2026-06-01,145951794,One Piece CCG,001,Monkey D. Luffy,Starter Deck ST29-Egghead,28000,22,199.99,179.95,339.98,253.36,70%,⚠️乖離大,339.98
2026-06-01,145580823,Pokemon,255,Fa/Acerola's Prmntn. Vmax Climax,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,22500,76,243.67,202.67,280.98,206.91,15%,適正,280.98
2026-06-01,146303999,Pokemon,219,Canari Super,POKEMON JAPANESE M2A-MEGA DREAM EX,21000,22,118.85,125.00,263.98,194.24,122%,⚠️乖離大,263.98
2026-06-01,145580822,Pokemon,091,Wally's Compassion,POKEMON JAPANESE M1S-MEGA SYMPHONIA,12500,2,99.97,99.97,170.98,122.46,71%,薄商い,170.98
2026-06-01,146280452,Pokemon,075,Frigibax Art,POKEMON JAPANESE SV2P-SNOW HAZARD,9800,9,74.99,74.99,143.98,99.66,92%,薄商い,143.98
2026-06-01,146065207,Pokemon,209,Jolteon Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,18500,117,149.00,148.99,239.98,173.13,61%,⚠️乖離大,239.98
2026-06-01,151096672,Pokemon,113,Mega Zygarde Ex,POKEMON JAPANESE M3-NULLIFYING ZERO,29000,32,260.00,256.00,350.98,261.81,35%,適正,350.98
2026-06-02,146304001,Pokemon,124,Lacey Super,POKEMON JAPANESE SV7-STELLAR MIRACLE,17500,9,124.38,122.59,227.98,164.41,83%,薄商い,227.98
2026-06-02,143815502,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8700,43,85.00,81.48,129.98,90.21,53%,⚠️乖離大,129.98
2026-06-02,146362163,Gundam Card Game,009,Resource V Jump-September,Edition Beta Promos,14500,17,34.79,34.79,194.98,139.11,460%,⚠️乖離大,194.98
2026-06-02,146617212,One Piece CCG,022,Yamato Wkly Shonen Jump '24-#36-37,Promo Cards,18000,75,168.53,165.00,233.98,168.62,39%,適正,233.98
2026-06-02,145580810,Pokemon,241,Feraligatr Illustration Contest 2024,POKEMON JAPANESE SV-P PROMO,15500,21,65.00,65.00,203.98,147.54,214%,⚠️乖離大,203.98
2026-06-02,143657562,Pokemon,035,Oricorio Gx Alter Genesis,POKEMON JAPANESE SUN & MOON ALTER GENESIS,8500,1,119.40,119.40,126.98,88.53,6%,薄商い,126.98
2026-06-02,142643209,Pokemon,212,Drakloak Art,POKEMON JAPANESE M2A-MEGA DREAM EX,8400,12,50.00,54.99,125.98,87.68,152%,⚠️乖離大,125.98
2026-06-02,156219825,One Piece CCG,002,Lucy,Adventure On Kami's Island,40000,0,,,,,,先行出品,484.98
2026-06-02,146304001,Pokemon,124,Lacey Super,POKEMON JAPANESE SV7-STELLAR MIRACLE,17500,9,124.38,122.39,227.98,164.42,83%,薄商い,227.98
2026-06-02,143815502,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8300,44,89.00,81.48,124.98,86.85,40%,適正,124.98
2026-06-02,146362163,Gundam Card Game,009,Resource V Jump-September,Edition Beta Promos,12500,0,,,,,,先行出品,167.98
2026-06-02,146617212,One Piece CCG,022,Yamato Wkly Shonen Jump '24-#36-37,Promo Cards,16000,83,160.00,159.99,209.98,151.77,31%,適正,209.98
2026-06-02,145580810,Pokemon,241,Feraligatr Illustration Contest 2024,POKEMON JAPANESE SV-P PROMO,13500,21,65.00,65.00,182.98,130.69,182%,⚠️乖離大,182.98
2026-06-02,143657562,Pokemon,035,Oricorio Gx Alter Genesis,POKEMON JAPANESE SUN & MOON ALTER GENESIS,8100,1,119.40,119.40,121.98,85.16,2%,薄商い,121.98
2026-06-02,142643209,Pokemon,212,Drakloak Art,POKEMON JAPANESE M2A-MEGA DREAM EX,8000,12,50.00,54.99,120.98,84.32,142%,⚠️乖離大,120.98
2026-06-02,156219825,One Piece CCG,002,Lucy,Adventure On Kami's Island,38000,0,,,,,,先行出品,461.98
2026-06-03,146362163,Gundam Card Game,009,Resource V Jump-September,Edition Beta Promos,12500,0,,,,,,先行出品,167.98
2026-06-03,146065215,Pokemon,120,Pikachu Gym Event Campaign,POKEMON JAPANESE SV-P PROMO,14500,125,100.00,100.00,194.98,138.95,95%,⚠️乖離大,194.98
2026-06-03,146519703,Pokemon,198,Numel Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9200,7,58.88,58.88,135.98,94.32,131%,薄商い,135.98
2026-06-03,144491671,Pokemon,231,Mega Scrafty Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,31,129.98,243.79,126.98,88.43,-2%,市場高,126.98
2026-06-03,142643234,Pokemon,208,Cynthia's Spiritomb Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9000,39,75.00,76.80,132.98,92.64,77%,⚠️乖離大,132.98
2026-06-03,146280446,Pokemon,076,Arctibax Art,POKEMON JAPANESE SV2P-SNOW HAZARD,9500,11,80.00,199.00,138.98,96.85,74%,⚠️乖離大,138.98
2026-06-03,143815500,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8300,47,89.00,80.00,123.98,86.74,39%,適正,123.98
2026-06-03,147130979,One Piece CCG,001,Silvers Rayleigh,Legacy of the Master,30500,8,119.50,100.00,360.98,273.70,202%,薄商い,360.98
2026-06-03,146519704,Pokemon,074,Delibird Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9300,12,95.00,80.00,136.98,95.16,44%,適正,136.98
2026-06-03,146362163,Gundam Card Game,009,Resource V Jump-September,Edition Beta Promos,12500,0,,,,,,先行出品,167.98
2026-06-03,145954425,Pokemon,051,Mewtwo Vstar Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,14200,25,193.50,193.50,190.98,136.50,-1%,市場高,190.98
2026-06-03,144241797,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,9200,50,89.99,86.40,135.98,94.37,51%,⚠️乖離大,135.98
2026-06-03,144645645,Pokemon,225,Mega Eelektross Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,7480,25,79.99,80.64,113.98,79.88,42%,適正,113.98
2026-06-03,133532392,Pokemon,001,Fa/Pikachu 25th Anniversary Coll.,POKEMON JAPANESE 25TH ANNIVERSARY COLLECTION,18800,611,115.00,115.00,242.98,175.26,111%,⚠️乖離大,242.98
2026-06-03,111046126,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,8280,263,50.00,50.00,123.98,86.62,148%,⚠️乖離大,123.98
2026-06-03,142931315,Pokemon,225,Bloodmoon Ursaluna Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,9800,37,72.90,74.95,142.98,99.43,96%,⚠️乖離大,142.98
2026-06-03,142931404,Pokemon,134,Dragonite Ex Extra Battle Day Pr Pack,POKEMON JAPANESE SV-P PROMO,19800,3,250.00,,254.98,183.69,2%,薄商い,254.98
2026-06-04,146362163,Gundam Card Game,009,Resource V Jump-September,Edition Beta Promos,11500,0,,,,,,先行出品,155.98
2026-06-04,139060795,Pokemon,022,Meloetta,POKEMON JAPANESE MBD-MEGA STARTER SET MEGA DIANCIE EX,8100,41,73.43,73.40,121.98,85.08,66%,⚠️乖離大,121.98
2026-06-04,146614892,Pokemon,205,Team Rocket's Mimikyu Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9900,93,92.00,94.00,143.98,100.24,56%,⚠️乖離大,143.98
2026-06-04,151096670,Pokemon,097,Mega Zygarde Ex Super,POKEMON JAPANESE M3-NULLIFYING ZERO,9900,7,150.00,150.00,143.98,100.24,-4%,薄商い,143.98
2026-06-04,146614863,One Piece CCG,007,Yamato,Premium Card Collection -Best Selection VOL.4-,26000,4,167.73,99.99,315.98,235.86,88%,薄商い,315.98
2026-06-04,146441074,Pokemon,208,Cynthia's Spiritomb Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9900,40,76.80,76.80,143.98,100.24,87%,⚠️乖離大,143.98
2026-06-04,143730287,Pokemon,032,Fa/Lapras Vmax Shiny Star V,POKEMON JAPANESE SWORD & SHIELD SHINY STAR V,8600,9,49.99,120.00,127.98,89.29,156%,薄商い,127.98
2026-06-06,151096677,Pokemon,096,Mega Clefable Ex Super,POKEMON JAPANESE M3-NULLIFYING ZERO,11500,3,125.00,125.00,159.98,114.41,28%,薄商い,159.98
2026-06-06,145786084,Pokemon,082,Fa/Togekiss V Legendary Heartbeat,POKEMON JAPANESE SWORD & SHIELD LEGENDARY HEARTBEAT,11000,1,145.40,145.40,153.98,110.17,6%,薄商い,153.98
2026-06-06,146519699,Pokemon,109,Zeraora Art,POKEMON KOREAN SV7-STELLAR MIRACLE,9900,19,141.50,194.00,144.98,100.85,2%,適正,144.98
2026-06-06,146519706,Pokemon,084,Dewgong Art,POKEMON JAPANESE M2-INFERNO X,9700,14,65.00,59.99,142.98,99.15,120%,⚠️乖離大,142.98
2026-06-06,145951803,One Piece CCG,004,Sanji,Starter Deck ST29-Egghead,23500,6,236.56,236.56,293.98,216.10,24%,薄商い,293.98
2026-06-06,146519712,Pokemon,140,Zorua Art,POKEMON JAPANESE SV11W-WHITE FLARE,15500,15,249.99,249.99,204.98,148.30,-18%,市場高,204.98
2026-06-06,143730277,Pokemon,116,Fa/Corviknight Vmax Vmax Climax,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,8200,4,85.00,85.00,123.98,86.44,46%,薄商い,123.98
2026-06-06,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,26000,12,233.00,426.66,317.98,237.28,36%,適正,317.98
2026-06-06,146280462,Pokemon,105,Lillie's Ribombee Art,POKEMON JAPANESE SV9-BATTLE PARTNERS,12000,79,85.99,79.99,165.98,118.64,93%,⚠️乖離大,165.98
2026-06-08,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,13,199.99,213.33,285.98,210.43,43%,適正,285.98
2026-06-08,146441072,Pokemon,092,Ambipom Art,POKEMON JAPANESE M2-INFERNO X,9700,25,50.00,48.00,141.98,98.48,184%,⚠️乖離大,141.98
2026-06-08,145786068,Pokemon,210,Iron Hands Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,9700,21,59.99,69.99,141.98,98.48,137%,⚠️乖離大,141.98
2026-06-08,145580824,Pokemon,112,Fa/Arceus V Star Birth,POKEMON JAPANESE SWORD & SHIELD STAR BIRTH,29500,22,227.99,224.10,355.98,265.14,56%,⚠️乖離大,355.98
2026-06-08,145786065,Pokemon,079,Mega Latias Ex Super,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9800,32,60.04,71.89,142.98,99.32,138%,⚠️乖離大,142.98
2026-06-08,151096678,Pokemon,096,Mega Clefable Ex Super,POKEMON JAPANESE M3-NULLIFYING ZERO,9800,6,125.00,118.35,142.98,99.32,14%,薄商い,142.98
2026-06-08,146518157,Pokemon,231,Mega Scrafty Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,53,106.66,106.66,126.98,88.38,19%,適正,126.98
2026-06-08,143595925,Pokemon,100,Origin Forme Dialga V Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,8200,8,40.00,57.53,122.98,85.85,207%,薄商い,122.98
2026-06-08,146519707,Pokemon,083,Charcadet Art,POKEMON JAPANESE M2-INFERNO X,9300,14,50.00,54.99,136.98,95.11,174%,⚠️乖離大,136.98
2026-06-08,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,13,199.99,213.33,285.98,210.37,43%,適正,285.98
2026-06-08,146441072,Pokemon,092,Ambipom Art,POKEMON JAPANESE M2-INFERNO X,9700,25,50.00,48.00,141.98,98.46,184%,⚠️乖離大,141.98
2026-06-08,145786068,Pokemon,210,Iron Hands Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,9700,21,59.99,69.99,141.98,98.46,137%,⚠️乖離大,141.98
2026-06-08,145580824,Pokemon,112,Fa/Arceus V Star Birth,POKEMON JAPANESE SWORD & SHIELD STAR BIRTH,29500,22,227.99,224.10,354.98,265.07,56%,⚠️乖離大,354.98
2026-06-08,151096678,Pokemon,096,Mega Clefable Ex Super,POKEMON JAPANESE M3-NULLIFYING ZERO,9800,6,125.00,118.35,142.98,99.30,14%,薄商い,142.98
2026-06-08,146518157,Pokemon,231,Mega Scrafty Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,53,104.53,106.66,126.98,88.36,21%,適正,126.98
2026-06-08,143595925,Pokemon,100,Origin Forme Dialga V Vstar Universe,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,8200,8,40.00,57.53,122.98,85.83,207%,薄商い,122.98
2026-06-08,146519707,Pokemon,083,Charcadet Art,POKEMON JAPANESE M2-INFERNO X,9300,14,50.00,54.99,136.98,95.09,174%,⚠️乖離大,136.98
2026-06-09,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,13,199.99,213.33,285.98,210.16,43%,適正,285.98
2026-06-09,145786065,Pokemon,079,Mega Latias Ex Super,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9800,32,60.04,71.89,142.98,99.20,138%,⚠️乖離大,142.98
2026-06-09,144491672,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,55,96.00,96.00,126.98,88.27,32%,適正,126.98
2026-06-09,146614890,Pokemon,205,Team Rocket's Mimikyu Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9600,108,85.00,85.00,139.98,97.52,65%,⚠️乖離大,139.98
2026-06-09,146303998,Pokemon,219,Canari Super,POKEMON JAPANESE M2A-MEGA DREAM EX,19500,29,128.00,128.00,250.98,180.74,96%,⚠️乖離大,250.98
2026-06-09,146519698,Pokemon,070,Helioptile Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9500,9,49.11,59.25,138.98,96.67,183%,薄商い,138.98
2026-06-09,156219824,One Piece CCG,001,Krieg,Adventure On Kami's Island,27000,3,285.00,,326.98,243.79,15%,薄商い,326.98
2026-06-09,146304006,Pokemon,084,Ethan's Adventure Super,POKEMON JAPANESE SV9A-HEAT WAVE ARENA,11500,1,106.67,106.67,158.98,113.49,49%,薄商い,158.98
2026-06-09,146065208,Pokemon,209,Jolteon Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,17000,124,150.00,149.30,220.98,159.72,47%,適正,220.98
2026-06-09,143730282,Pokemon,024,Fa/Dracozolt Vmax Peerless Fighters,POKEMON JAPANESE SWORD & SHIELD PEERLESS FIGHTERS,7800,2,199.00,199.00,117.98,82.38,-41%,薄商い,117.98
2026-06-09,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,13,199.99,213.33,285.98,210.16,43%,適正,285.98
2026-06-09,145786065,Pokemon,079,Mega Latias Ex Super,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9800,32,60.04,71.89,142.98,99.20,138%,⚠️乖離大,142.98
2026-06-09,144491672,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,54,96.00,96.00,126.98,88.27,32%,適正,126.98
2026-06-09,146614890,Pokemon,205,Team Rocket's Mimikyu Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9600,108,85.00,85.00,139.98,97.52,65%,⚠️乖離大,139.98
2026-06-09,146303998,Pokemon,219,Canari Super,POKEMON JAPANESE M2A-MEGA DREAM EX,19500,29,128.00,128.00,250.98,180.74,96%,⚠️乖離大,250.98
2026-06-09,146519698,Pokemon,070,Helioptile Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9500,9,49.11,59.25,138.98,96.67,183%,薄商い,138.98
2026-06-09,156219824,One Piece CCG,001,Krieg,Adventure On Kami's Island,27000,3,285.00,,326.98,243.79,15%,薄商い,326.98
2026-06-09,146304006,Pokemon,084,Ethan's Adventure Super,POKEMON JAPANESE SV9A-HEAT WAVE ARENA,11500,1,106.67,106.67,158.98,113.49,49%,薄商い,158.98
2026-06-09,146065208,Pokemon,209,Jolteon Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,17000,124,150.00,149.30,220.98,159.72,47%,適正,220.98
2026-06-09,143730282,Pokemon,024,Fa/Dracozolt Vmax Peerless Fighters,POKEMON JAPANESE SWORD & SHIELD PEERLESS FIGHTERS,7800,2,199.00,199.00,117.98,82.38,-41%,薄商い,117.98
2026-06-09,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,13,199.99,213.33,285.98,210.16,43%,適正,285.98
2026-06-09,145786065,Pokemon,079,Mega Latias Ex Super,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9800,32,60.04,71.89,142.98,99.20,138%,⚠️乖離大,142.98
2026-06-09,144491672,Pokemon,229,Mega Hawlucha Ex Mega Attack,POKEMON JAPANESE M2A-MEGA DREAM EX,8500,55,96.00,96.00,126.98,88.27,32%,適正,126.98
2026-06-09,146614890,Pokemon,205,Team Rocket's Mimikyu Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9600,108,85.00,85.00,139.98,97.52,65%,⚠️乖離大,139.98
2026-06-09,146303998,Pokemon,219,Canari Super,POKEMON JAPANESE M2A-MEGA DREAM EX,19500,29,128.00,128.00,250.98,180.74,96%,⚠️乖離大,250.98
2026-06-09,146519698,Pokemon,070,Helioptile Art,POKEMON JAPANESE M1S-MEGA SYMPHONIA,9500,9,49.11,59.25,138.98,96.67,183%,薄商い,138.98
2026-06-09,156219824,One Piece CCG,001,Krieg,Adventure On Kami's Island,27000,3,285.00,,326.98,243.79,15%,薄商い,326.98
2026-06-09,146304006,Pokemon,084,Ethan's Adventure Super,POKEMON JAPANESE SV9A-HEAT WAVE ARENA,11500,1,106.67,106.67,158.98,113.49,49%,薄商い,158.98
2026-06-09,146065208,Pokemon,209,Jolteon Ex,POKEMON JAPANESE SV8A-TERASTAL FEST EX,17000,124,150.00,149.30,220.98,159.72,47%,適正,220.98
2026-06-09,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,15,192.00,213.33,285.98,210.19,49%,適正,285.98
2026-06-09,146362148,Pokemon,035,Clefairy Master Ball Reverse,POKEMON JAPANESE SV2A-POKEMON 151,14500,5,188.99,199.00,194.98,138.73,3%,薄商い,194.98
2026-06-09,143730280,Pokemon,035,Fa/Boltund Vmax Fusion Arts,POKEMON JAPANESE SWORD & SHIELD FUSION ARTS,7800,3,49.90,109.40,117.98,82.40,136%,薄商い,117.98
2026-06-09,146441073,Pokemon,202,Misdreavus Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9400,24,59.99,58.88,137.98,95.85,130%,⚠️乖離大,137.98
2026-06-09,146303996,Pokemon,091,Iono Super,POKEMON JAPANESE SV2D-CLAY BURST,21500,66,229.63,189.95,268.98,197.58,17%,適正,268.98
2026-06-09,146303993,Pokemon,090,Grusha Super,POKEMON JAPANESE SV2P-SNOW HAZARD,13500,9,86.71,86.71,182.98,130.32,111%,薄商い,182.98
2026-06-09,145786064,Pokemon,084,Acerola's Mischief Super,POKEMON JAPANESE M1S-MEGA SYMPHONIA,16500,19,100.00,139.94,215.98,155.54,116%,⚠️乖離大,215.98
2026-06-09,146280455,Pokemon,102,Articuno Art,POKEMON JAPANESE SV9-BATTLE PARTNERS,9700,134,77.59,77.99,141.98,98.37,83%,⚠️乖離大,141.98
2026-06-09,146441093,Pokemon,232,Iono's Wattrel SV9 Box Purchase Campaign,POKEMON JAPANESE SV-P PROMO,10000,260,50.00,50.00,140.98,100.89,182%,⚠️乖離大,140.98
2026-06-10,146614864,One Piece CCG,049,Sabo,Premium Card Collection -Best Selection VOL.4-,23000,15,192.00,213.33,284.98,209.95,48%,適正,284.98
2026-06-10,143730278,Pokemon,076,Fa/Copperajah Vmax Rebellion Crash,POKEMON JAPANESE SWORD & SHIELD REBELLION CRASH,7800,2,109.40,109.40,117.98,82.30,8%,薄商い,117.98
2026-06-10,146441084,Pokemon,205,Team Rocket's Mimikyu Art,POKEMON JAPANESE M2A-MEGA DREAM EX,9700,108,89.99,89.99,140.98,98.25,57%,⚠️乖離大,140.98
2026-06-10,146303991,Pokemon,088,Lana's Aid Super,POKEMON JAPANESE SV5A-CRIMSON HAZE,16500,14,70.00,60.00,214.98,155.36,207%,⚠️乖離大,214.98
2026-06-10,139060794,Pokemon,022,Meloetta,POKEMON JAPANESE MBD-MEGA STARTER SET MEGA DIANCIE EX,8100,40,74.86,73.45,121.98,84.82,63%,⚠️乖離大,121.98
2026-06-10,146280460,Pokemon,105,Lillie's Ribombee Art,POKEMON JAPANESE SV9-BATTLE PARTNERS,10000,72,85.99,81.99,140.98,100.77,64%,⚠️乖離大,140.98
2026-06-10,143657571,Pokemon,100,Team Rocket's Golbat Team Rocket Reverse,POKEMON JAPANESE M2A-MEGA DREAM EX,8100,0,,,,,,先行出品,116.98
2026-06-10,146303994,Pokemon,106,Dawn Super,POKEMON JAPANESE M2-INFERNO X,19500,47,94.95,94.95,250.98,180.55,164%,⚠️乖離大,250.98
2026-06-10,151096671,Pokemon,113,Mega Zygarde Ex,POKEMON JAPANESE M3-NULLIFYING ZERO,27500,36,250.00,239.99,331.98,247.74,33%,適正,331.98
2026-06-10,143535453,Pokemon,088,Mega Latias Ex,POKEMON JAPANESE M1S-MEGA SYMPHONIA,16280,88,129.89,129.89,212.98,153.42,64%,⚠️乖離大,212.98
2026-06-10,152169794,One Piece CCG,061,Donquixote Rosinante,Legacy of the Master,21800,3,99.24,99.24,271.98,199.75,174%,薄商い,271.98
2026-06-10,131214875,Pokemon,288,Alolan Exeggutor V Pokemon Go Pr.crd.gft.cp.,POKEMON JAPANESE S PROMO,7280,0,,,,,,先行出品,106.98
2026-06-10,131893638,Pokemon,053,Alolan Ninetales Gx S.e.p. Fairy Rise-Fa,POKEMON JAPANESE SUN & MOON STRENGTH EXPANSION PACK FAIRY RISE,19800,0,,,,,,先行出品,250.98
2026-06-10,149559915,One Piece CCG,014,Monkey D. Luffy One Piece Magazine VOL.20,Promo Cards,87777,90,520.00,545.49,922.98,753.49,77%,⚠️乖離大,922.98
2026-06-10,126900241,Pokemon,265,Fa/Pikachu Vmax Corocoro Comic FEB.'22,POKEMON JAPANESE S PROMO,28380,4,254.22,256.60,341.98,254.98,35%,薄商い,341.98
